id,label,sentiment_label,sentiment_score,ml_sentiment,sentiment_category
15236,0,negative,0.4666666666666666,0,positive
15237,0,negative,0.025000000000000022,0,neutral
15238,0,negative,0.0,0,neutral
15239,0,negative,0.0,0,neutral
15240,0,negative,0.15625,0,positive
15241,0,negative,0.5,0,positive
15242,0,negative,0.6,0,strong positive
15243,1,positive,0.0,1,neutral
15244,0,negative,0.0,0,neutral
15245,0,negative,0.4666666666666666,0,positive
15246,0,negative,0.0,0,neutral
15247,0,negative,0.10833333333333332,0,positive
15248,0,negative,0.0,0,neutral
15249,0,negative,0.1,0,neutral
15250,0,negative,0.10208333333333332,0,positive
15251,0,negative,0.5681818181818181,0,positive
15252,0,negative,0.5,0,positive
15253,0,negative,0.5,0,positive
15254,0,negative,0.0,0,neutral
15255,0,negative,0.3333333333333333,0,positive
15256,0,negative,0.13636363636363635,0,positive
15258,0,negative,0.0,0,neutral
15259,0,negative,-0.9375,0,strong negative
15260,0,negative,0.0,0,neutral
15261,0,negative,0.0,0,neutral
15262,0,negative,0.0,0,neutral
15263,0,negative,0.03333333333333336,0,neutral
15264,0,negative,0.8,0,strong positive
15265,0,negative,0.0,0,neutral
15267,0,negative,0.0,0,neutral
15268,0,negative,0.0,0,neutral
15269,0,negative,0.0,0,neutral
15270,0,negative,1.0,0,strong positive
15271,0,negative,0.75,0,strong positive
15273,0,negative,0.5,0,positive
15274,0,negative,0.7,0,strong positive
15275,0,negative,0.0,0,neutral
15276,0,negative,0.0,0,neutral
15277,0,negative,0.24999999999999997,0,positive
15279,0,negative,0.03333333333333333,0,neutral
15280,0,negative,0.0,0,neutral
15281,0,negative,0.4154761904761905,0,positive
15282,0,negative,0.0,0,neutral
15283,0,negative,0.0,0,neutral
15284,0,negative,0.0,0,neutral
15285,0,negative,0.75,0,strong positive
15286,0,negative,0.5,0,positive
15287,0,negative,0.5,0,positive
15288,0,negative,0.5,0,positive
15289,0,negative,0.0,0,neutral
15290,0,negative,0.1,0,neutral
15291,0,negative,0.0,0,neutral
15292,0,negative,0.22727272727272727,0,positive
15293,0,negative,0.0,0,neutral
15294,0,negative,0.5,0,positive
15295,0,negative,-1.0,0,strong negative
15296,0,negative,-0.07500000000000001,0,neutral
15297,0,negative,0.0,0,neutral
15298,0,negative,0.0,0,neutral
15299,0,negative,0.0,0,neutral
15300,0,negative,0.0,0,neutral
15301,0,negative,0.3125,0,positive
15302,0,negative,0.734375,0,strong positive
15303,0,negative,0.184375,0,positive
15304,0,negative,0.375,0,positive
15305,0,negative,0.0,0,neutral
15306,1,positive,0.0,1,neutral
15307,0,negative,0.0,0,neutral
15308,0,negative,0.0,0,neutral
15309,0,negative,-0.7999999999999999,0,strong negative
15310,0,negative,-0.8,0,strong negative
15311,0,negative,0.32499999999999996,0,positive
15312,0,negative,0.35,0,positive
15313,0,negative,0.0,0,neutral
15314,0,negative,0.35,0,positive
15315,1,positive,0.875,1,strong positive
15316,0,negative,0.85,0,strong positive
15317,0,negative,0.0,0,neutral
15318,0,negative,0.25,0,positive
15319,0,negative,0.1,0,neutral
15320,0,negative,0.7,0,strong positive
15321,0,negative,0.1,0,neutral
15322,0,negative,0.0,0,neutral
15323,0,negative,0.32499999999999996,0,positive
15324,0,negative,0.5208333333333334,0,positive
15325,0,negative,1.0,0,strong positive
15327,0,negative,0.5,0,positive
15328,0,negative,0.1722222222222222,0,positive
15329,0,negative,0.5,0,positive
15330,1,positive,0.0,1,neutral
15331,0,negative,0.5,0,positive
15332,0,negative,0.4166666666666667,0,positive
15333,0,negative,0.46875,0,positive
15334,0,negative,0.0,0,neutral
15335,0,negative,0.0,0,neutral
15336,1,positive,0.08035714285714285,1,neutral
15338,0,negative,0.0,0,neutral
15339,0,negative,0.0,0,neutral
15340,0,negative,0.0,0,neutral
15342,0,negative,1.0,0,strong positive
15343,0,negative,0.1,0,neutral
15344,0,negative,0.0,0,neutral
15345,0,negative,0.0,0,neutral
15346,0,negative,0.4,0,positive
15347,0,negative,0.0,0,neutral
15348,0,negative,0.525,0,positive
15349,0,negative,0.0,0,neutral
15350,0,negative,0.06666666666666665,0,neutral
15351,0,negative,0.7,0,strong positive
15352,0,negative,0.0,0,neutral
15353,0,negative,0.0,0,neutral
15355,0,negative,0.0,0,neutral
15356,0,negative,0.0,0,neutral
15357,0,negative,0.1,0,neutral
15358,0,negative,0.875,0,strong positive
15359,0,negative,0.65,0,strong positive
15360,1,positive,-0.8,1,strong negative
15361,0,negative,0.85,0,strong positive
15362,0,negative,0.0,0,neutral
15363,1,positive,0.0,1,neutral
15364,0,negative,0.0,0,neutral
15365,0,negative,0.0,0,neutral
15366,0,negative,0.0,0,neutral
15367,0,negative,0.2,0,positive
15368,0,negative,0.5,0,positive
15369,0,negative,0.8,0,strong positive
15370,0,negative,0.0,0,neutral
15371,0,negative,0.2857142857142857,0,positive
15372,0,negative,0.0,0,neutral
15373,0,negative,0.0,0,neutral
15374,0,negative,-0.06666666666666665,0,neutral
15375,0,negative,0.0,0,neutral
15376,0,negative,0.0,0,neutral
15377,0,negative,0.0,0,neutral
15378,0,negative,0.0,0,neutral
15380,0,negative,0.0,0,neutral
15381,1,positive,0.0,1,neutral
15382,0,negative,0.54296875,0,positive
15383,0,negative,0.8,0,strong positive
15384,0,negative,0.0,0,neutral
15385,0,negative,0.225,0,positive
15386,0,negative,0.0,0,neutral
15388,0,negative,0.0,0,neutral
15389,0,negative,0.0,0,neutral
15390,0,negative,0.22727272727272727,0,positive
15393,0,negative,0.0,0,neutral
15394,0,negative,0.0,0,neutral
15395,0,negative,0.0,0,neutral
15396,0,negative,0.32499999999999996,0,positive
15397,0,negative,0.0,0,neutral
15398,0,negative,0.375,0,positive
15399,0,negative,0.3,0,positive
15400,0,negative,0.4,0,positive
15401,0,negative,0.06818181818181818,0,neutral
15402,0,negative,0.75,0,strong positive
15403,0,negative,0.125,0,positive
15404,0,negative,0.9765625,0,strong positive
15406,0,negative,-0.09999999999999998,0,neutral
15407,0,negative,0.26666666666666666,0,positive
15408,0,negative,0.0,0,neutral
15411,0,negative,0.0,0,neutral
15412,0,negative,0.1111111111111111,0,positive
15413,0,negative,0.0,0,neutral
15414,0,negative,0.46875000000000006,0,positive
15415,0,negative,0.44999999999999996,0,positive
15416,0,negative,0.06818181818181818,0,neutral
15417,0,negative,0.5,0,positive
15418,0,negative,0.48828125,0,positive
15420,0,negative,0.41363636363636364,0,positive
15421,0,negative,0.0,0,neutral
15422,0,negative,0.32499999999999996,0,positive
15423,0,negative,0.32499999999999996,0,positive
15424,0,negative,0.06666666666666665,0,neutral
15425,0,negative,0.625,0,strong positive
15426,0,negative,0.4,0,positive
15428,0,negative,0.375,0,positive
15429,0,negative,0.9765625,0,strong positive
15430,0,negative,0.25,0,positive
15431,0,negative,0.2,0,positive
15432,0,negative,0.0,0,neutral
15433,0,negative,0.0,0,neutral
15434,0,negative,0.0,0,neutral
15435,0,negative,0.0,0,neutral
15436,1,positive,0.0,1,neutral
15437,0,negative,0.0,0,neutral
15438,0,negative,0.0,0,neutral
15439,0,negative,-0.020833333333333332,0,neutral
15440,0,negative,0.0,0,neutral
15441,0,negative,1.0,0,strong positive
15442,0,negative,0.25,0,positive
15443,0,negative,0.625,0,strong positive
15444,0,negative,0.0,0,neutral
15445,0,negative,0.35,0,positive
15446,0,negative,0.0,0,neutral
15448,0,negative,0.5428571428571429,0,positive
15449,0,negative,0.0,0,neutral
15450,0,negative,0.5,0,positive
15451,0,negative,0.8,0,strong positive
15453,0,negative,0.0,0,neutral
15454,0,negative,0.8333333333333334,0,strong positive
15455,0,negative,0.22727272727272727,0,positive
15456,0,negative,0.4666666666666667,0,positive
15457,0,negative,0.4681818181818182,0,positive
15458,0,negative,0.5694444444444444,0,positive
15459,0,negative,0.46666666666666673,0,positive
15460,0,negative,0.0,0,neutral
15462,0,negative,0.0,0,neutral
15463,0,negative,0.0,0,neutral
15464,1,positive,0.0,1,neutral
15465,0,negative,0.0,0,neutral
15466,0,negative,0.140625,0,positive
15467,1,positive,0.0,1,neutral
15468,0,negative,0.0,0,neutral
15470,1,positive,-0.1,1,negative
15471,1,positive,0.0,1,neutral
15472,0,negative,-0.05555555555555555,0,neutral
15473,0,negative,0.0,0,neutral
15474,0,negative,0.6166666666666667,0,strong positive
15475,0,negative,0.15,0,positive
15476,0,negative,0.3333333333333333,0,positive
15478,0,negative,0.125,0,positive
15479,0,negative,0.1,0,neutral
15480,0,negative,0.7,0,strong positive
15481,0,negative,0.0,0,neutral
15482,0,negative,1.0,0,strong positive
15483,0,negative,0.375,0,positive
15485,0,negative,0.85,0,strong positive
15486,0,negative,0.0,0,neutral
15487,0,negative,0.0,0,neutral
15488,0,negative,0.0,0,neutral
15490,0,negative,0.15,0,positive
15491,0,negative,-0.75,0,strong negative
15495,0,negative,0.0,0,neutral
15496,0,negative,0.3,0,positive
15497,0,negative,0.55,0,positive
15498,0,negative,0.10000000000000002,0,positive
15499,0,negative,0.016666666666666663,0,neutral
15500,0,negative,0.0,0,neutral
15501,0,negative,0.8,0,strong positive
15503,0,negative,0.0,0,neutral
15504,0,negative,0.0,0,neutral
15505,0,negative,0.0,0,neutral
15506,0,negative,0.7,0,strong positive
15507,0,negative,1.0,0,strong positive
15508,0,negative,0.4121212121212121,0,positive
15509,0,negative,0.0,0,neutral
15510,0,negative,0.0,0,neutral
15511,0,negative,0.0,0,neutral
15512,0,negative,0.4,0,positive
15513,1,positive,0.0,1,neutral
15514,0,negative,0.4375,0,positive
15515,0,negative,0.2857142857142857,0,positive
15516,0,negative,0.125,0,positive
15517,0,negative,0.0,0,neutral
15518,0,negative,0.0,0,neutral
15520,0,negative,0.0,0,neutral
15521,0,negative,1.0,0,strong positive
15522,0,negative,0.5,0,positive
15523,1,positive,0.0,1,neutral
15524,1,positive,-0.625,1,strong negative
15525,0,negative,0.5,0,positive
15526,1,positive,0.09999999999999999,1,neutral
15527,0,negative,0.0,0,neutral
15528,0,negative,0.25,0,positive
15529,0,negative,0.75,0,strong positive
15530,0,negative,0.0,0,neutral
15531,0,negative,0.3,0,positive
15532,0,negative,0.0,0,neutral
15533,0,negative,0.0,0,neutral
15534,0,negative,0.5,0,positive
15535,0,negative,0.0,0,neutral
15536,0,negative,1.0,0,strong positive
15537,0,negative,0.0,0,neutral
15538,0,negative,0.22727272727272727,0,positive
15539,0,negative,0.0,0,neutral
15540,1,positive,0.0,1,neutral
15541,0,negative,0.9765625,0,strong positive
15542,0,negative,0.7,0,strong positive
15543,0,negative,0.0,0,neutral
15544,0,negative,0.55,0,positive
15545,0,negative,0.6,0,strong positive
15546,0,negative,0.0,0,neutral
15547,0,negative,0.11363636363636363,0,positive
15548,0,negative,0.5,0,positive
15549,0,negative,0.16666666666666669,0,positive
15550,0,negative,0.0,0,neutral
15551,0,negative,0.8,0,strong positive
15552,0,negative,0.43333333333333335,0,positive
15553,0,negative,0.25,0,positive
15554,0,negative,0.3,0,positive
15555,0,negative,0.0,0,neutral
15556,0,negative,-0.8,0,strong negative
15557,0,negative,0.6,0,strong positive
15558,0,negative,0.16666666666666666,0,positive
15559,0,negative,0.0,0,neutral
15560,0,negative,0.4625,0,positive
15561,0,negative,0.875,0,strong positive
15562,0,negative,1.0,0,strong positive
15563,1,positive,0.0,1,neutral
15564,0,negative,0.25,0,positive
15565,0,negative,0.4,0,positive
15566,0,negative,0.0,0,neutral
15567,0,negative,0.4,0,positive
15568,0,negative,0.0,0,neutral
15569,0,negative,0.0,0,neutral
15570,0,negative,0.0,0,neutral
15571,1,positive,0.0,1,neutral
15572,0,negative,0.125,0,positive
15573,1,positive,0.0,1,neutral
15574,0,negative,0.0,0,neutral
15576,0,negative,0.375,0,positive
15577,0,negative,0.0,0,neutral
15578,0,negative,0.0,0,neutral
15579,0,negative,0.0,0,neutral
15580,0,negative,0.12857142857142864,0,positive
15581,0,negative,0.0,0,neutral
15582,0,negative,0.43333333333333335,0,positive
15583,0,negative,0.36363636363636365,0,positive
15584,1,positive,0.0,1,neutral
15586,0,negative,-0.75,0,strong negative
15587,0,negative,0.3,0,positive
15588,0,negative,0.044444444444444446,0,neutral
15589,0,negative,-0.04999999999999999,0,neutral
15590,0,negative,0.0,0,neutral
15591,0,negative,0.0,0,neutral
15592,0,negative,0.0,0,neutral
15593,0,negative,0.31363636363636366,0,positive
15594,0,negative,0.2,0,positive
15595,0,negative,0.0,0,neutral
15596,0,negative,0.7083333333333333,0,strong positive
15597,0,negative,0.0,0,neutral
15598,0,negative,0.0,0,neutral
15599,0,negative,0.85,0,strong positive
15601,0,negative,0.0,0,neutral
15602,0,negative,0.0,0,neutral
15603,0,negative,0.3125,0,positive
15604,0,negative,0.0,0,neutral
15605,0,negative,0.0,0,neutral
15606,0,negative,0.3,0,positive
15607,0,negative,0.0,0,neutral
15608,0,negative,0.5,0,positive
15609,0,negative,0.1,0,neutral
15610,1,positive,0.0,1,neutral
15611,0,negative,0.0,0,neutral
15613,0,negative,0.0,0,neutral
15614,0,negative,0.5,0,positive
15615,0,negative,0.3,0,positive
15616,0,negative,0.0,0,neutral
15617,0,negative,0.140625,0,positive
15618,0,negative,0.39999999999999997,0,positive
15619,0,negative,0.0,0,neutral
15620,0,negative,0.375,0,positive
15621,0,negative,0.8,0,strong positive
15622,0,negative,0.22727272727272727,0,positive
15623,0,negative,0.1,0,neutral
15624,0,negative,0.0,0,neutral
15625,1,positive,-0.18958333333333333,1,negative
15626,0,negative,0.2,0,positive
15627,0,negative,0.7875,0,strong positive
15628,0,negative,0.0,0,neutral
15629,0,negative,0.0,0,neutral
15630,0,negative,0.13636363636363635,0,positive
15631,0,negative,0.0,0,neutral
15632,0,negative,0.2857142857142857,0,positive
15633,1,positive,0.0,1,neutral
15634,0,negative,0.425,0,positive
15636,0,negative,0.0,0,neutral
15637,0,negative,0.06818181818181818,0,neutral
15638,0,negative,0.0,0,neutral
15639,0,negative,-0.033333333333333326,0,neutral
15640,0,negative,0.0,0,neutral
15641,0,negative,0.1,0,neutral
15642,1,positive,0.0,1,neutral
15643,0,negative,0.36363636363636365,0,positive
15644,0,negative,0.0,0,neutral
15645,0,negative,0.8,0,strong positive
15646,0,negative,0.0875,0,neutral
15647,0,negative,0.0,0,neutral
15648,0,negative,0.0,0,neutral
15649,0,negative,0.41363636363636364,0,positive
15650,0,negative,0.0,0,neutral
15651,0,negative,0.5,0,positive
15655,0,negative,0.0,0,neutral
15656,0,negative,-0.016203703703703703,0,neutral
15657,0,negative,0.0,0,neutral
15658,0,negative,0.0,0,neutral
15659,0,negative,0.625,0,strong positive
15662,0,negative,0.9375,0,strong positive
15663,0,negative,0.875,0,strong positive
15664,0,negative,0.7,0,strong positive
15665,0,negative,0.48828125,0,positive
15666,0,negative,0.625,0,strong positive
15667,0,negative,0.14166666666666666,0,positive
15669,0,negative,0.11818181818181818,0,positive
15670,0,negative,0.0,0,neutral
15671,0,negative,0.1708333333333333,0,positive
15672,0,negative,0.0,0,neutral
15673,0,negative,0.03333333333333333,0,neutral
15674,0,negative,0.35714285714285715,0,positive
15675,0,negative,0.675,0,strong positive
15676,0,negative,0.0,0,neutral
15679,0,negative,0.4,0,positive
15680,0,negative,0.9,0,strong positive
15681,0,negative,0.49727272727272726,0,positive
15682,0,negative,-0.07777777777777778,0,neutral
15683,0,negative,0.2,0,positive
15684,0,negative,0.1369047619047619,0,positive
15685,0,negative,0.5,0,positive
15686,0,negative,0.5,0,positive
15687,0,negative,0.0,0,neutral
15689,0,negative,0.2130681818181818,0,positive
15690,0,negative,0.0,0,neutral
15691,0,negative,0.0,0,neutral
15692,0,negative,0.0,0,neutral
15693,0,negative,0.0,0,neutral
15694,0,negative,1.0,0,strong positive
15695,1,positive,0.0,1,neutral
15696,0,negative,0.3,0,positive
15697,0,negative,0.0,0,neutral
15698,0,negative,0.3,0,positive
15701,0,negative,-0.09375,0,neutral
15702,0,negative,0.0,0,neutral
15703,0,negative,0.5,0,positive
15704,0,negative,0.7,0,strong positive
15705,0,negative,0.2130681818181818,0,positive
15707,0,negative,1.0,0,strong positive
15708,0,negative,0.5,0,positive
15709,0,negative,0.0,0,neutral
15710,0,negative,-0.65,0,strong negative
15712,0,negative,0.2,0,positive
15714,0,negative,0.09999999999999999,0,neutral
15715,0,negative,0.34242424242424246,0,positive
15716,0,negative,0.0,0,neutral
15717,0,negative,-1.0,0,strong negative
15719,0,negative,0.08181818181818182,0,neutral
15720,0,negative,0.5,0,positive
15721,0,negative,0.15,0,positive
15723,1,positive,-0.07833333333333332,1,neutral
15724,0,negative,0.0,0,neutral
15726,0,negative,0.0,0,neutral
15727,0,negative,0.0,0,neutral
15728,0,negative,0.0,0,neutral
15729,0,negative,-0.041666666666666664,0,neutral
15730,0,negative,0.0,0,neutral
15731,0,negative,0.5,0,positive
15732,0,negative,0.0,0,neutral
15733,0,negative,0.0,0,neutral
15734,0,negative,0.0,0,neutral
15735,0,negative,0.43333333333333335,0,positive
15738,0,negative,0.0,0,neutral
15739,0,negative,-0.8,0,strong negative
15740,0,negative,0.13636363636363635,0,positive
15741,1,positive,0.0,1,neutral
15742,0,negative,0.375,0,positive
15743,1,positive,0.0,1,neutral
15744,0,negative,0.5,0,positive
15745,0,negative,0.6166666666666667,0,strong positive
15746,1,positive,-0.7,1,strong negative
15747,0,negative,0.5,0,positive
15748,0,negative,-0.033333333333333326,0,neutral
15749,0,negative,0.059259259259259255,0,neutral
15750,0,negative,0.0,0,neutral
15751,0,negative,0.11904761904761905,0,positive
15752,0,negative,0.22727272727272727,0,positive
15753,0,negative,0.0,0,neutral
15754,0,negative,-0.033333333333333326,0,neutral
15756,0,negative,0.0,0,neutral
15757,0,negative,0.0,0,neutral
15759,0,negative,0.3,0,positive
15760,0,negative,0.22727272727272727,0,positive
15761,0,negative,0.28214285714285714,0,positive
15762,0,negative,0.033928571428571405,0,neutral
15763,0,negative,0.3,0,positive
15765,0,negative,0.0,0,neutral
15766,0,negative,0.5,0,positive
15767,0,negative,0.30166666666666664,0,positive
15768,0,negative,0.625,0,strong positive
15769,1,positive,-0.18958333333333333,1,negative
15770,0,negative,0.16,0,positive
15771,0,negative,1.0,0,strong positive
15772,0,negative,0.0,0,neutral
15773,0,negative,0.44999999999999996,0,positive
15774,0,negative,0.0,0,neutral
15775,0,negative,0.0,0,neutral
15776,0,negative,0.0,0,neutral
15777,0,negative,0.25,0,positive
15778,0,negative,0.3,0,positive
15779,0,negative,0.35,0,positive
15780,0,negative,0.0,0,neutral
15781,0,negative,0.7,0,strong positive
15782,0,negative,0.0,0,neutral
15783,0,negative,0.2,0,positive
15785,0,negative,0.8,0,strong positive
15786,0,negative,0.5,0,positive
15787,0,negative,0.0,0,neutral
15790,0,negative,0.1,0,neutral
15791,1,positive,0.0,1,neutral
15792,0,negative,0.7000000000000001,0,strong positive
15793,0,negative,0.0,0,neutral
15795,0,negative,-0.75,0,strong negative
15797,0,negative,0.0,0,neutral
15798,0,negative,0.48828125,0,positive
15799,0,negative,0.0,0,neutral
15800,0,negative,0.0,0,neutral
15801,0,negative,0.1,0,neutral
15802,0,negative,0.0,0,neutral
15803,0,negative,0.225,0,positive
15805,0,negative,0.22727272727272727,0,positive
15806,0,negative,-0.625,0,strong negative
15807,0,negative,-0.7,0,strong negative
15809,0,negative,0.0,0,neutral
15810,0,negative,0.0,0,neutral
15811,0,negative,0.0,0,neutral
15813,0,negative,0.2,0,positive
15814,0,negative,0.5208333333333334,0,positive
15815,0,negative,0.0,0,neutral
15816,0,negative,0.13636363636363635,0,positive
15817,0,negative,0.5,0,positive
15818,0,negative,0.0,0,neutral
15819,0,negative,0.5,0,positive
15820,0,negative,-0.07500000000000001,0,neutral
15821,0,negative,0.0,0,neutral
15822,0,negative,-0.6625,0,strong negative
15824,0,negative,0.5,0,positive
15825,0,negative,0.4,0,positive
15827,0,negative,0.375,0,positive
15829,0,negative,0.7,0,strong positive
15830,0,negative,0.1,0,neutral
15831,0,negative,0.0,0,neutral
15832,0,negative,0.22727272727272727,0,positive
15833,0,negative,0.3,0,positive
15834,0,negative,0.1,0,neutral
15835,0,negative,0.0,0,neutral
15836,0,negative,0.03333333333333333,0,neutral
15837,0,negative,0.375,0,positive
15838,0,negative,-0.65,0,strong negative
15839,0,negative,0.0,0,neutral
15840,0,negative,0.0,0,neutral
15842,0,negative,0.35,0,positive
15843,0,negative,0.0,0,neutral
15844,0,negative,0.0,0,neutral
15845,0,negative,0.3375,0,positive
15846,0,negative,0.425,0,positive
15847,0,negative,0.0,0,neutral
15848,0,negative,0.0,0,neutral
15849,0,negative,0.5,0,positive
15850,0,negative,0.22727272727272727,0,positive
15851,0,negative,0.0,0,neutral
15852,0,negative,0.3833333333333333,0,positive
15853,0,negative,0.0,0,neutral
15854,0,negative,0.5,0,positive
15855,1,positive,0.0,1,neutral
15856,0,negative,0.0,0,neutral
15857,0,negative,0.0,0,neutral
15858,0,negative,0.22727272727272727,0,positive
15859,0,negative,1.0,0,strong positive
15860,1,positive,0.08333333333333333,1,neutral
15862,0,negative,0.5,0,positive
15863,0,negative,0.0,0,neutral
15864,0,negative,0.3,0,positive
15865,0,negative,0.0,0,neutral
15866,0,negative,0.2857142857142857,0,positive
15867,0,negative,0.0,0,neutral
15868,0,negative,0.0,0,neutral
15869,0,negative,0.65,0,strong positive
15870,0,negative,0.4,0,positive
15871,0,negative,0.0,0,neutral
15872,0,negative,0.65,0,strong positive
15873,0,negative,0.39999999999999997,0,positive
15874,0,negative,0.5821428571428572,0,positive
15875,0,negative,0.625,0,strong positive
15876,0,negative,-0.015151515151515152,0,neutral
15877,0,negative,0.0,0,neutral
15878,0,negative,0.9765625,0,strong positive
15879,0,negative,0.390625,0,positive
15880,1,positive,-0.15625,1,negative
15881,0,negative,0.0,0,neutral
15882,0,negative,0.0,0,neutral
15883,0,negative,0.22727272727272727,0,positive
15884,0,negative,0.2,0,positive
15885,1,positive,-0.15,1,negative
15886,1,positive,-0.12083333333333333,1,negative
15887,0,negative,0.6,0,strong positive
15888,0,negative,0.575,0,positive
15889,0,negative,0.0,0,neutral
15890,0,negative,0.0,0,neutral
15892,0,negative,0.1,0,neutral
15893,0,negative,0.0,0,neutral
15894,0,negative,0.0,0,neutral
15895,0,negative,0.625,0,strong positive
15896,0,negative,0.8799999999999999,0,strong positive
15897,0,negative,-0.875,0,strong negative
15898,0,negative,0.25,0,positive
15899,0,negative,0.225,0,positive
15902,0,negative,0.6000000000000001,0,strong positive
15903,0,negative,0.0,0,neutral
15904,1,positive,-0.3333333333333333,1,negative
15905,0,negative,0.0,0,neutral
15906,0,negative,0.5,0,positive
15907,0,negative,0.5,0,positive
15908,0,negative,0.22727272727272727,0,positive
15909,0,negative,0.0,0,neutral
15910,0,negative,0.0,0,neutral
15911,0,negative,0.0,0,neutral
15912,0,negative,0.0,0,neutral
15913,0,negative,0.5,0,positive
15914,0,negative,0.5,0,positive
15915,0,negative,0.47348484848484845,0,positive
15916,0,negative,0.0,0,neutral
15917,0,negative,0.0,0,neutral
15918,0,negative,0.35075757575757577,0,positive
15919,0,negative,0.1,0,neutral
15920,0,negative,0.8,0,strong positive
15921,0,negative,0.0,0,neutral
15922,0,negative,0.0,0,neutral
15923,0,negative,0.2777777777777778,0,positive
15924,0,negative,0.0,0,neutral
15925,1,positive,-0.04999999999999999,1,neutral
15927,0,negative,0.85,0,strong positive
15928,0,negative,0.5,0,positive
15929,0,negative,0.3,0,positive
15930,0,negative,0.5166666666666667,0,positive
15932,0,negative,0.0,0,neutral
15934,0,negative,0.0,0,neutral
15935,0,negative,0.23500000000000001,0,positive
15936,0,negative,0.5166666666666666,0,positive
15937,0,negative,0.0,0,neutral
15938,0,negative,0.22727272727272727,0,positive
15939,0,negative,0.625,0,strong positive
15940,0,negative,0.5,0,positive
15941,0,negative,0.0,0,neutral
15942,0,negative,0.375,0,positive
15943,0,negative,0.0,0,neutral
15944,0,negative,0.0,0,neutral
15945,0,negative,0.0,0,neutral
15946,0,negative,0.0,0,neutral
15948,0,negative,0.13636363636363635,0,positive
15949,0,negative,0.0,0,neutral
15950,0,negative,0.0,0,neutral
15951,0,negative,0.8,0,strong positive
15952,0,negative,0.337037037037037,0,positive
15953,0,negative,0.0,0,neutral
15954,0,negative,0.35714285714285715,0,positive
15955,0,negative,0.22727272727272727,0,positive
15956,0,negative,0.03333333333333333,0,neutral
15957,0,negative,0.43333333333333335,0,positive
15958,0,negative,0.0,0,neutral
15959,0,negative,0.0,0,neutral
15960,0,negative,0.0,0,neutral
15961,0,negative,0.7,0,strong positive
15962,0,negative,0.0,0,neutral
15963,0,negative,0.625,0,strong positive
15964,0,negative,0.5,0,positive
15965,0,negative,0.0,0,neutral
15966,0,negative,0.0,0,neutral
15967,0,negative,0.2,0,positive
15969,0,negative,0.0,0,neutral
15970,0,negative,0.6022727272727273,0,strong positive
15971,0,negative,0.875,0,strong positive
15972,0,negative,0.0,0,neutral
15973,1,positive,-0.175,1,negative
15974,0,negative,0.9765625,0,strong positive
15975,1,positive,0.0,1,neutral
15976,0,negative,-0.875,0,strong negative
15977,0,negative,0.0,0,neutral
15978,0,negative,0.0,0,neutral
15979,0,negative,0.0,0,neutral
15980,0,negative,0.1875,0,positive
15981,0,negative,0.3,0,positive
15982,0,negative,0.0,0,neutral
15983,0,negative,0.22727272727272727,0,positive
15984,0,negative,0.3333333333333333,0,positive
15985,0,negative,0.0,0,neutral
15986,1,positive,0.0,1,neutral
15987,0,negative,0.0,0,neutral
15988,0,negative,0.22727272727272727,0,positive
15989,0,negative,0.0,0,neutral
15990,0,negative,0.3181818181818182,0,positive
15991,0,negative,0.5,0,positive
15992,0,negative,0.13636363636363635,0,positive
15993,0,negative,0.21005291005291005,0,positive
15994,0,negative,0.8,0,strong positive
15995,0,negative,0.0,0,neutral
15996,0,negative,0.5,0,positive
15997,0,negative,0.6404545454545454,0,strong positive
15998,0,negative,0.0,0,neutral
15999,0,negative,0.39999999999999997,0,positive
16000,0,negative,0.45,0,positive
16001,0,negative,0.0,0,neutral
16002,1,positive,0.0,1,neutral
16003,0,negative,0.43333333333333335,0,positive
16004,0,negative,0.0,0,neutral
16005,0,negative,0.0,0,neutral
16006,0,negative,0.0,0,neutral
16007,0,negative,0.0,0,neutral
16008,0,negative,1.0,0,strong positive
16009,0,negative,0.09624999999999999,0,neutral
16011,0,negative,-0.03333333333333333,0,neutral
16012,0,negative,0.1875,0,positive
16013,0,negative,0.125,0,positive
16014,0,negative,-0.7142857142857143,0,strong negative
16015,0,negative,0.0,0,neutral
16016,0,negative,0.2875,0,positive
16017,0,negative,0.0,0,neutral
16018,0,negative,0.85,0,strong positive
16019,1,positive,0.0,1,neutral
16023,0,negative,0.0,0,neutral
16024,0,negative,-0.0375,0,neutral
16025,0,negative,0.5,0,positive
16026,0,negative,0.3333333333333333,0,positive
16028,0,negative,0.08416666666666667,0,neutral
16029,0,negative,0.0,0,neutral
16030,0,negative,1.0,0,strong positive
16031,0,negative,0.0,0,neutral
16032,0,negative,0.26666666666666666,0,positive
16033,0,negative,0.75,0,strong positive
16034,0,negative,0.875,0,strong positive
16035,0,negative,0.44566761363636365,0,positive
16036,0,negative,0.0,0,neutral
16037,0,negative,0.0,0,neutral
16038,0,negative,0.0,0,neutral
16039,0,negative,0.0,0,neutral
16040,0,negative,0.5,0,positive
16041,0,negative,0.0,0,neutral
16042,0,negative,0.0,0,neutral
16043,0,negative,0.5,0,positive
16044,0,negative,0.5,0,positive
16045,0,negative,0.16666666666666666,0,positive
16046,0,negative,0.0,0,neutral
16047,0,negative,0.2,0,positive
16048,0,negative,0.0,0,neutral
16049,0,negative,0.13636363636363635,0,positive
16050,1,positive,0.0,1,neutral
16051,0,negative,0.0,0,neutral
16052,0,negative,0.25,0,positive
